predictions,label_code,lable_name
"[np.float32(-1.0), np.float32(-0.99999845), np.float32(-0.9999981), np.float32(-0.99999905), np.float32(-0.99999994), np.float32(-0.99999964), np.float32(0.9999983), np.float32(-0.99999887), np.float32(-0.9999989), np.float32(0.99999815), np.float32(0.99999994), np.float32(0.9999994), np.float32(1.0), np.float32(-0.9999989), np.float32(0.9999993), np.float32(0.9999979), np.float32(0.9999995), np.float32(-0.9999993), np.float32(0.99999875), np.float32(0.9999982), np.float32(0.9999992), np.float32(0.9999994), np.float32(-0.9999987), np.float32(-0.9999988), np.float32(-0.9999995), np.float32(0.9999999), np.float32(0.99999857), np.float32(-0.9999997), np.float32(-0.9999991), np.float32(0.99999744), np.float32(-0.99999845), np.float32(-0.99999905), np.float32(-0.99999976), np.float32(-0.9999988), np.float32(0.9999991), np.float32(0.99999833), np.float32(-0.9999982), np.float32(0.99999946), np.float32(-0.99999934), np.float32(0.99999934), np.float32(0.9999992), np.float32(-0.99999815), np.float32(0.99999976), np.float32(0.9999974), np.float32(0.99999714), np.float32(0.9999985), np.float32(-0.99999934), np.float32(-0.9999989), np.float32(-0.9999999), np.float32(-0.9999994), np.float32(0.9999975), np.float32(-0.99999803), np.float32(-0.999999), np.float32(0.99999976), np.float32(-0.99999833), np.float32(0.99999875), np.float32(-0.9999985), np.float32(-0.99999964), np.float32(-0.9999994), np.float32(-0.99999976), np.float32(-0.9999956), np.float32(-0.9999999), np.float32(0.9999963), np.float32(0.99999845), np.float32(-0.99999994), np.float32(-0.9999953), np.float32(-0.99999946), np.float32(-0.999998), np.float32(0.9999995), np.float32(0.99999964), np.float32(-0.9999997), np.float32(-1.0)]",1,FR2
"[np.float32(-0.99999964), np.float32(-0.9999719), np.float32(-0.99997866), np.float32(-0.9999883), np.float32(-0.99999857), np.float32(-0.9999919), np.float32(0.99997956), np.float32(-0.9999963), np.float32(-0.9999796), np.float32(0.9999793), np.float32(0.9999967), np.float32(0.9999975), np.float32(0.99999917), np.float32(-0.99998), np.float32(0.999981), np.float32(0.9999949), np.float32(0.9999883), np.float32(-0.9999972), np.float32(0.9999826), np.float32(0.99997795), np.float32(0.9999874), np.float32(0.99999714), np.float32(-0.9999966), np.float32(-0.9999821), np.float32(-0.9999901), np.float32(0.9999978), np.float32(0.9999818), np.float32(-0.9999919), np.float32(-0.9999973), np.float32(0.99997586), np.float32(-0.9999949), np.float32(-0.99998194), np.float32(-0.99999434), np.float32(-0.99998444), np.float32(0.99999803), np.float32(0.99998105), np.float32(-0.99997896), np.float32(0.9999974), np.float32(-0.9999976), np.float32(0.9999857), np.float32(0.99998456), np.float32(-0.9999804), np.float32(0.9999963), np.float32(0.99999005), np.float32(0.9999648), np.float32(0.9999816), np.float32(-0.99998266), np.float32(-0.9999826), np.float32(-0.9999945), np.float32(-0.99999297), np.float32(0.9999946), np.float32(-0.99997544), np.float32(-0.99999595), np.float32(0.99999464), np.float32(-0.9999931), np.float32(0.9999806), np.float32(-0.9999951), np.float32(-0.9999913), np.float32(-0.9999891), np.float32(-0.9999938), np.float32(-0.99995613), np.float32(-0.9999964), np.float32(0.9999616), np.float32(0.9999955), np.float32(-0.9999986), np.float32(-0.99992967), np.float32(-0.99999), np.float32(-0.99997336), np.float32(0.9999894), np.float32(0.9999896), np.float32(-0.99999046), np.float32(-0.9999996)]",1,FR2
"[np.float32(-0.99999994), np.float32(-0.9999949), np.float32(-0.9999938), np.float32(-0.999995), np.float32(-0.9999998), np.float32(-0.9999991), np.float32(0.99999344), np.float32(-0.9999969), np.float32(-0.99999744), np.float32(0.9999909), np.float32(0.99999976), np.float32(0.9999986), np.float32(0.9999999), np.float32(-0.99999636), np.float32(0.99999815), np.float32(0.99999464), np.float32(0.9999989), np.float32(-0.99999833), np.float32(0.99999744), np.float32(0.9999915), np.float32(0.9999966), np.float32(0.99999845), np.float32(-0.99999654), np.float32(-0.9999936), np.float32(-0.9999986), np.float32(0.9999995), np.float32(0.9999945), np.float32(-0.999999), np.float32(-0.99999785), np.float32(0.999989), np.float32(-0.9999975), np.float32(-0.99999785), np.float32(-0.99999917), np.float32(-0.999997), np.float32(0.9999977), np.float32(0.99999255), np.float32(-0.99999034), np.float32(0.9999986), np.float32(-0.9999987), np.float32(0.99999845), np.float32(0.9999981), np.float32(-0.9999918), np.float32(0.99999875), np.float32(0.9999925), np.float32(0.99999), np.float32(0.99999326), np.float32(-0.9999986), np.float32(-0.9999943), np.float32(-0.9999996), np.float32(-0.9999967), np.float32(0.9999951), np.float32(-0.9999911), np.float32(-0.99999744), np.float32(0.9999992), np.float32(-0.9999961), np.float32(0.9999953), np.float32(-0.9999971), np.float32(-0.9999988), np.float32(-0.9999969), np.float32(-0.99999934), np.float32(-0.99998295), np.float32(-0.9999996), np.float32(0.9999861), np.float32(0.99999624), np.float32(-0.99999976), np.float32(-0.99999356), np.float32(-0.99999857), np.float32(-0.99999106), np.float32(0.9999983), np.float32(0.999999), np.float32(-0.9999991), np.float32(-0.99999994)]",1,FR2
"[np.float32(-0.9999969), np.float32(-0.9999302), np.float32(-0.9999458), np.float32(-0.99996966), np.float32(-0.99999094), np.float32(-0.99997413), np.float32(0.9999582), np.float32(-0.9999942), np.float32(-0.9999289), np.float32(0.9999427), np.float32(0.99998605), np.float32(0.99999565), np.float32(0.99999493), np.float32(-0.9999523), np.float32(0.9999294), np.float32(0.99999285), np.float32(0.9999607), np.float32(-0.99999547), np.float32(0.9999473), np.float32(0.9999464), np.float32(0.99996793), np.float32(0.99999493), np.float32(-0.9999947), np.float32(-0.99995047), np.float32(-0.9999622), np.float32(0.9999904), np.float32(0.9999456), np.float32(-0.99997073), np.float32(-0.9999956), np.float32(0.9999504), np.float32(-0.99999106), np.float32(-0.9999424), np.float32(-0.9999803), np.float32(-0.99993587), np.float32(0.9999968), np.float32(0.99995196), np.float32(-0.9999522), np.float32(0.99999523), np.float32(-0.9999961), np.float32(0.99994946), np.float32(0.9999506), np.float32(-0.9999545), np.float32(0.999983), np.float32(0.99998474), np.float32(0.9999179), np.float32(0.9999533), np.float32(-0.9999384), np.float32(-0.9999572), np.float32(-0.9999724), np.float32(-0.9999858), np.float32(0.99999225), np.float32(-0.99995035), np.float32(-0.9999932), np.float32(0.9999745), np.float32(-0.9999884), np.float32(0.99995464), np.float32(-0.99999166), np.float32(-0.99996495), np.float32(-0.9999691), np.float32(-0.99997836), np.float32(-0.9999104), np.float32(-0.9999841), np.float32(0.99990606), np.float32(0.9999942), np.float32(-0.99999344), np.float32(-0.999788), np.float32(-0.9999644), np.float32(-0.999942), np.float32(0.99995726), np.float32(0.9999577), np.float32(-0.99997175), np.float32(-0.9999967)]",1,FR2
"[np.float32(-0.9999998), np.float32(-0.9999801), np.float32(-0.999982), np.float32(-0.99999017), np.float32(-0.9999991), np.float32(-0.99999577), np.float32(0.99998516), np.float32(-0.99999624), np.float32(-0.9999885), np.float32(0.99998087), np.float32(0.99999803), np.float32(0.9999973), np.float32(0.99999946), np.float32(-0.9999829), np.float32(0.99998957), np.float32(0.9999947), np.float32(0.99999464), np.float32(-0.9999976), np.float32(0.9999915), np.float32(0.9999795), np.float32(0.9999906), np.float32(0.99999666), np.float32(-0.9999967), np.float32(-0.9999822), np.float32(-0.99999464), np.float32(0.99999887), np.float32(0.99998385), np.float32(-0.99999595), np.float32(-0.99999684), np.float32(0.99998254), np.float32(-0.9999949), np.float32(-0.99999106), np.float32(-0.99999744), np.float32(-0.99999124), np.float32(0.999998), np.float32(0.99998516), np.float32(-0.9999807), np.float32(0.999997), np.float32(-0.9999977), np.float32(0.9999926), np.float32(0.9999912), np.float32(-0.99998486), np.float32(0.9999981), np.float32(0.99998784), np.float32(0.99997294), np.float32(0.9999852), np.float32(-0.9999899), np.float32(-0.99998426), np.float32(-0.9999965), np.float32(-0.99999464), np.float32(0.99999493), np.float32(-0.99998087), np.float32(-0.9999963), np.float32(0.9999971), np.float32(-0.99999183), np.float32(0.999984), np.float32(-0.9999952), np.float32(-0.99999535), np.float32(-0.9999907), np.float32(-0.9999972), np.float32(-0.99996096), np.float32(-0.99999774), np.float32(0.9999595), np.float32(0.99999565), np.float32(-0.99999934), np.float32(-0.9999386), np.float32(-0.999995), np.float32(-0.99998033), np.float32(0.9999936), np.float32(0.9999932), np.float32(-0.9999951), np.float32(-0.9999998)]",1,FR2
"[np.float32(-0.9999997), np.float32(-0.9999755), np.float32(-0.9999772), np.float32(-0.99998426), np.float32(-0.9999989), np.float32(-0.99999464), np.float32(0.99997485), np.float32(-0.99999493), np.float32(-0.99998367), np.float32(0.999975), np.float32(0.999998), np.float32(0.99999785), np.float32(0.9999994), np.float32(-0.9999812), np.float32(0.9999875), np.float32(0.99999243), np.float32(0.99999183), np.float32(-0.99999636), np.float32(0.99998695), np.float32(0.9999709), np.float32(0.9999865), np.float32(0.9999967), np.float32(-0.99999565), np.float32(-0.9999742), np.float32(-0.9999929), np.float32(0.9999981), np.float32(0.99998194), np.float32(-0.9999939), np.float32(-0.9999966), np.float32(0.9999721), np.float32(-0.9999951), np.float32(-0.9999867), np.float32(-0.99999535), np.float32(-0.99998546), np.float32(0.99999696), np.float32(0.99997795), np.float32(-0.9999715), np.float32(0.99999744), np.float32(-0.99999756), np.float32(0.9999907), np.float32(0.9999915), np.float32(-0.9999784), np.float32(0.99999505), np.float32(0.9999866), np.float32(0.9999605), np.float32(0.9999748), np.float32(-0.99999094), np.float32(-0.9999762), np.float32(-0.9999969), np.float32(-0.99998736), np.float32(0.999994), np.float32(-0.9999756), np.float32(-0.99999523), np.float32(0.9999965), np.float32(-0.9999928), np.float32(0.9999827), np.float32(-0.9999954), np.float32(-0.9999927), np.float32(-0.9999856), np.float32(-0.99999624), np.float32(-0.9999442), np.float32(-0.99999756), np.float32(0.99995154), np.float32(0.99999493), np.float32(-0.9999987), np.float32(-0.99996763), np.float32(-0.9999933), np.float32(-0.99997246), np.float32(0.99999213), np.float32(0.9999927), np.float32(-0.9999942), np.float32(-0.9999997)]",1,FR2
"[np.float32(-0.9999295), np.float32(-0.99977106), np.float32(-0.99975073), np.float32(-0.99987143), np.float32(-0.9999412), np.float32(-0.99980587), np.float32(0.9997853), np.float32(-0.99998814), np.float32(-0.999639), np.float32(0.9998204), np.float32(0.99991363), np.float32(0.99999106), np.float32(0.99996036), np.float32(-0.9998471), np.float32(0.9996707), np.float32(0.9999796), np.float32(0.9997549), np.float32(-0.9999903), np.float32(0.9996545), np.float32(0.999793), np.float32(0.999855), np.float32(0.99999076), np.float32(-0.9999848), np.float32(-0.9998654), np.float32(-0.9997896), np.float32(0.99990106), np.float32(0.9998259), np.float32(-0.9997885), np.float32(-0.9999909), np.float32(0.9997866), np.float32(-0.9999822), np.float32(-0.99968797), np.float32(-0.99984944), np.float32(-0.99965364), np.float32(0.9999916), np.float32(0.99979573), np.float32(-0.9998256), np.float32(0.9999906), np.float32(-0.9999912), np.float32(0.99971044), np.float32(0.9996709), np.float32(-0.99979377), np.float32(0.9998614), np.float32(0.9999727), np.float32(0.99971324), np.float32(0.9998129), np.float32(-0.99965346), np.float32(-0.9998664), np.float32(-0.9998812), np.float32(-0.99993026), np.float32(0.9999803), np.float32(-0.9997954), np.float32(-0.9999856), np.float32(0.9998253), np.float32(-0.9999774), np.float32(0.9998205), np.float32(-0.9999784), np.float32(-0.99976695), np.float32(-0.9998783), np.float32(-0.9998838), np.float32(-0.9996912), np.float32(-0.9998935), np.float32(0.99976546), np.float32(0.9999842), np.float32(-0.9999403), np.float32(-0.99970365), np.float32(-0.99976534), np.float32(-0.9997311), np.float32(0.9997616), np.float32(0.9997562), np.float32(-0.99981093), np.float32(-0.9999394)]",1,FR2
"[np.float32(-1.0), np.float32(-0.9999946), np.float32(-0.99999636), np.float32(-0.99999744), np.float32(-0.9999998), np.float32(-0.99999917), np.float32(0.99999607), np.float32(-0.99999744), np.float32(-0.9999972), np.float32(0.9999954), np.float32(0.99999976), np.float32(0.99999905), np.float32(0.9999999), np.float32(-0.99999726), np.float32(0.9999983), np.float32(0.99999595), np.float32(0.99999887), np.float32(-0.99999857), np.float32(0.9999976), np.float32(0.99999535), np.float32(0.9999979), np.float32(0.9999989), np.float32(-0.9999977), np.float32(-0.99999577), np.float32(-0.99999845), np.float32(0.9999995), np.float32(0.9999968), np.float32(-0.9999992), np.float32(-0.9999984), np.float32(0.9999921), np.float32(-0.9999978), np.float32(-0.9999979), np.float32(-0.9999993), np.float32(-0.99999654), np.float32(0.9999986), np.float32(0.99999595), np.float32(-0.9999935), np.float32(0.9999989), np.float32(-0.999999), np.float32(0.99999875), np.float32(0.99999857), np.float32(-0.9999963), np.float32(0.9999984), np.float32(0.9999941), np.float32(0.999992), np.float32(0.9999955), np.float32(-0.9999986), np.float32(-0.99999636), np.float32(-0.99999964), np.float32(-0.99999833), np.float32(0.9999963), np.float32(-0.99999577), np.float32(-0.99999803), np.float32(0.9999989), np.float32(-0.9999961), np.float32(0.9999979), np.float32(-0.9999979), np.float32(-0.99999857), np.float32(-0.99999833), np.float32(-0.99999934), np.float32(-0.9999916), np.float32(-0.99999964), np.float32(0.999991), np.float32(0.99999726), np.float32(-0.99999976), np.float32(-0.9999928), np.float32(-0.99999857), np.float32(-0.99999565), np.float32(0.99999857), np.float32(0.99999887), np.float32(-0.9999994), np.float32(-1.0)]",1,FR2
"[np.float32(-0.999992), np.float32(-0.9999055), np.float32(-0.9998982), np.float32(-0.99994576), np.float32(-0.9999868), np.float32(-0.9999462), np.float32(0.99990886), np.float32(-0.99999124), np.float32(-0.99988234), np.float32(0.9999114), np.float32(0.99997765), np.float32(0.999995), np.float32(0.99999136), np.float32(-0.999929), np.float32(0.99989843), np.float32(0.9999865), np.float32(0.9999272), np.float32(-0.99999374), np.float32(0.9998971), np.float32(0.99991643), np.float32(0.99994534), np.float32(0.99999464), np.float32(-0.99999154), np.float32(-0.99993384), np.float32(-0.9999451), np.float32(0.9999812), np.float32(0.9999158), np.float32(-0.9999439), np.float32(-0.99999434), np.float32(0.9999004), np.float32(-0.9999888), np.float32(-0.9999021), np.float32(-0.99996096), np.float32(-0.99989235), np.float32(0.9999944), np.float32(0.99991316), np.float32(-0.99991804), np.float32(0.9999948), np.float32(-0.9999947), np.float32(0.9999189), np.float32(0.9999081), np.float32(-0.9999105), np.float32(0.9999623), np.float32(0.9999824), np.float32(0.99988663), np.float32(0.9999139), np.float32(-0.9999135), np.float32(-0.99993074), np.float32(-0.9999664), np.float32(-0.9999677), np.float32(0.9999873), np.float32(-0.999896), np.float32(-0.999991), np.float32(0.9999586), np.float32(-0.9999874), np.float32(0.999919), np.float32(-0.99998873), np.float32(-0.99994206), np.float32(-0.9999512), np.float32(-0.9999636), np.float32(-0.9998432), np.float32(-0.99997383), np.float32(0.9998814), np.float32(0.9999903), np.float32(-0.99998647), np.float32(-0.9998611), np.float32(-0.9999348), np.float32(-0.9998938), np.float32(0.9999357), np.float32(0.9999367), np.float32(-0.9999467), np.float32(-0.9999925)]",1,FR2
"[np.float32(-0.99999994), np.float32(-0.99999285), np.float32(-0.99999505), np.float32(-0.99999756), np.float32(-0.99999976), np.float32(-0.9999987), np.float32(0.9999963), np.float32(-0.99999815), np.float32(-0.9999953), np.float32(0.99999475), np.float32(0.99999946), np.float32(0.99999887), np.float32(0.9999999), np.float32(-0.999996), np.float32(0.99999636), np.float32(0.9999976), np.float32(0.9999977), np.float32(-0.9999988), np.float32(0.99999607), np.float32(0.9999957), np.float32(0.99999774), np.float32(0.99999887), np.float32(-0.99999833), np.float32(-0.9999957), np.float32(-0.9999975), np.float32(0.9999996), np.float32(0.9999959), np.float32(-0.9999986), np.float32(-0.9999987), np.float32(0.99999416), np.float32(-0.99999744), np.float32(-0.99999577), np.float32(-0.999999), np.float32(-0.9999951), np.float32(0.999999), np.float32(0.9999958), np.float32(-0.9999952), np.float32(0.999999), np.float32(-0.99999887), np.float32(0.9999972), np.float32(0.9999967), np.float32(-0.99999577), np.float32(0.999999), np.float32(0.9999954), np.float32(0.99999166), np.float32(0.99999607), np.float32(-0.99999684), np.float32(-0.99999654), np.float32(-0.99999905), np.float32(-0.99999857), np.float32(0.99999714), np.float32(-0.99999535), np.float32(-0.9999979), np.float32(0.9999988), np.float32(-0.99999684), np.float32(0.9999968), np.float32(-0.99999803), np.float32(-0.99999815), np.float32(-0.99999785), np.float32(-0.9999987), np.float32(-0.9999903), np.float32(-0.99999946), np.float32(0.99999064), np.float32(0.9999981), np.float32(-0.99999976), np.float32(-0.99997795), np.float32(-0.99999756), np.float32(-0.9999945), np.float32(0.99999774), np.float32(0.99999803), np.float32(-0.99999845), np.float32(-0.99999994)]",1,FR2
"[np.float32(-0.99998796), np.float32(-0.9998443), np.float32(-0.99985033), np.float32(-0.9999181), np.float32(-0.9999832), np.float32(-0.9999419), np.float32(0.9998602), np.float32(-0.9999896), np.float32(-0.99986994), np.float32(0.9998387), np.float32(0.9999688), np.float32(0.9999915), np.float32(0.99998915), np.float32(-0.9998716), np.float32(0.9998723), np.float32(0.9999834), np.float32(0.99993336), np.float32(-0.9999932), np.float32(0.9998984), np.float32(0.9998419), np.float32(0.9999031), np.float32(0.9999885), np.float32(-0.99998957), np.float32(-0.99985945), np.float32(-0.99993557), np.float32(0.99998206), np.float32(0.9998646), np.float32(-0.9999374), np.float32(-0.9999916), np.float32(0.99986935), np.float32(-0.9999845), np.float32(-0.9999018), np.float32(-0.9999619), np.float32(-0.9998931), np.float32(0.999994), np.float32(0.99987316), np.float32(-0.99985075), np.float32(0.9999895), np.float32(-0.99999326), np.float32(0.9999071), np.float32(0.9998925), np.float32(-0.99986905), np.float32(0.9999788), np.float32(0.9999672), np.float32(0.9998003), np.float32(0.99988216), np.float32(-0.9998662), np.float32(-0.99987406), np.float32(-0.99994886), np.float32(-0.9999547), np.float32(0.9999856), np.float32(-0.99985015), np.float32(-0.9999886), np.float32(0.9999614), np.float32(-0.99997723), np.float32(0.99985653), np.float32(-0.99998486), np.float32(-0.999931), np.float32(-0.9999153), np.float32(-0.99996305), np.float32(-0.9997357), np.float32(-0.9999651), np.float32(0.9997325), np.float32(0.99998754), np.float32(-0.99998844), np.float32(-0.99969107), np.float32(-0.9999388), np.float32(-0.9998399), np.float32(0.9999131), np.float32(0.9999084), np.float32(-0.99993426), np.float32(-0.99998903)]",1,FR2
"[np.float32(-0.99999964), np.float32(-0.9999872), np.float32(-0.99998116), np.float32(-0.9999881), np.float32(-0.9999992), np.float32(-0.99999446), np.float32(0.9999817), np.float32(-0.9999962), np.float32(-0.99998534), np.float32(0.9999829), np.float32(0.99999833), np.float32(0.9999982), np.float32(0.9999996), np.float32(-0.99999017), np.float32(0.99999136), np.float32(0.99999297), np.float32(0.99999285), np.float32(-0.99999774), np.float32(0.9999867), np.float32(0.9999841), np.float32(0.9999913), np.float32(0.9999982), np.float32(-0.99999565), np.float32(-0.99998885), np.float32(-0.99999416), np.float32(0.99999857), np.float32(0.99998206), np.float32(-0.9999958), np.float32(-0.99999756), np.float32(0.9999789), np.float32(-0.9999956), np.float32(-0.99998933), np.float32(-0.9999964), np.float32(-0.99998814), np.float32(0.99999744), np.float32(0.9999817), np.float32(-0.9999812), np.float32(0.99999845), np.float32(-0.9999984), np.float32(0.9999915), np.float32(0.99998957), np.float32(-0.99998105), np.float32(0.9999956), np.float32(0.99999326), np.float32(0.99997854), np.float32(0.9999837), np.float32(-0.9999919), np.float32(-0.99998796), np.float32(-0.99999785), np.float32(-0.9999935), np.float32(0.9999933), np.float32(-0.9999783), np.float32(-0.99999654), np.float32(0.99999696), np.float32(-0.99999577), np.float32(0.9999856), np.float32(-0.9999956), np.float32(-0.9999948), np.float32(-0.99999267), np.float32(-0.99999696), np.float32(-0.99996316), np.float32(-0.9999983), np.float32(0.99997437), np.float32(0.99999535), np.float32(-0.99999917), np.float32(-0.9999789), np.float32(-0.9999932), np.float32(-0.99997795), np.float32(0.9999938), np.float32(0.99999493), np.float32(-0.9999947), np.float32(-0.99999976)]",1,FR2
"[np.float32(-1.0), np.float32(-0.9999991), np.float32(-0.99999905), np.float32(-0.99999917), np.float32(-1.0), np.float32(-0.9999999), np.float32(0.9999988), np.float32(-0.99999887), np.float32(-0.99999964), np.float32(0.99999887), np.float32(1.0), np.float32(0.9999996), np.float32(1.0), np.float32(-0.9999994), np.float32(0.9999998), np.float32(0.99999803), np.float32(0.9999998), np.float32(-0.99999934), np.float32(0.9999997), np.float32(0.9999988), np.float32(0.99999946), np.float32(0.9999995), np.float32(-0.99999887), np.float32(-0.99999917), np.float32(-0.9999999), np.float32(1.0), np.float32(0.9999993), np.float32(-0.99999994), np.float32(-0.9999991), np.float32(0.999998), np.float32(-0.99999887), np.float32(-0.9999997), np.float32(-0.9999999), np.float32(-0.99999976), np.float32(0.9999993), np.float32(0.99999887), np.float32(-0.99999887), np.float32(0.9999995), np.float32(-0.99999964), np.float32(0.9999998), np.float32(0.9999998), np.float32(-0.9999989), np.float32(0.99999994), np.float32(0.99999714), np.float32(0.99999833), np.float32(0.999999), np.float32(-0.9999999), np.float32(-0.99999905), np.float32(-1.0), np.float32(-0.99999946), np.float32(0.999998), np.float32(-0.99999875), np.float32(-0.9999989), np.float32(0.99999994), np.float32(-0.9999987), np.float32(0.9999994), np.float32(-0.9999991), np.float32(-0.9999999), np.float32(-0.9999996), np.float32(-0.99999994), np.float32(-0.999997), np.float32(-1.0), np.float32(0.9999976), np.float32(0.99999857), np.float32(-1.0), np.float32(-0.99999845), np.float32(-0.9999999), np.float32(-0.999999), np.float32(0.9999999), np.float32(0.99999994), np.float32(-0.99999994), np.float32(-1.0)]",1,FR2
"[np.float32(-1.0), np.float32(-0.9999996), np.float32(-0.9999996), np.float32(-0.9999997), np.float32(-1.0), np.float32(-0.99999994), np.float32(0.9999995), np.float32(-0.99999917), np.float32(-0.9999998), np.float32(0.9999996), np.float32(1.0), np.float32(0.9999997), np.float32(1.0), np.float32(-0.99999976), np.float32(0.99999994), np.float32(0.9999986), np.float32(0.99999994), np.float32(-0.99999964), np.float32(0.9999999), np.float32(0.9999995), np.float32(0.9999998), np.float32(0.99999976), np.float32(-0.9999992), np.float32(-0.9999997), np.float32(-0.99999994), np.float32(1.0), np.float32(0.9999997), np.float32(-0.99999994), np.float32(-0.9999994), np.float32(0.99999905), np.float32(-0.99999917), np.float32(-0.9999998), np.float32(-0.99999994), np.float32(-0.9999998), np.float32(0.9999995), np.float32(0.9999996), np.float32(-0.9999995), np.float32(0.99999976), np.float32(-0.9999997), np.float32(0.99999994), np.float32(0.99999994), np.float32(-0.9999996), np.float32(0.99999994), np.float32(0.9999981), np.float32(0.9999992), np.float32(0.99999964), np.float32(-0.99999994), np.float32(-0.9999997), np.float32(-1.0), np.float32(-0.9999998), np.float32(0.9999985), np.float32(-0.9999996), np.float32(-0.9999994), np.float32(1.0), np.float32(-0.99999905), np.float32(0.9999998), np.float32(-0.99999934), np.float32(-0.99999994), np.float32(-0.9999999), np.float32(-0.99999994), np.float32(-0.9999987), np.float32(-1.0), np.float32(0.99999905), np.float32(0.99999905), np.float32(-1.0), np.float32(-0.9999993), np.float32(-0.99999994), np.float32(-0.9999996), np.float32(0.99999994), np.float32(0.99999994), np.float32(-0.99999994), np.float32(-1.0)]",1,FR2
"[np.float32(-0.9999982), np.float32(-0.9999351), np.float32(-0.9999409), np.float32(-0.999967), np.float32(-0.99999607), np.float32(-0.9999838), np.float32(0.9999465), np.float32(-0.999994), np.float32(-0.9999601), np.float32(0.99993145), np.float32(0.9999908), np.float32(0.99999547), np.float32(0.99999756), np.float32(-0.9999449), np.float32(0.9999596), np.float32(0.99999064), np.float32(0.9999802), np.float32(-0.9999958), np.float32(0.99996966), np.float32(0.9999342), np.float32(0.9999654), np.float32(0.99999344), np.float32(-0.99999416), np.float32(-0.99994284), np.float32(-0.9999809), np.float32(0.9999957), np.float32(0.9999474), np.float32(-0.9999823), np.float32(-0.9999948), np.float32(0.99994975), np.float32(-0.99999183), np.float32(-0.9999686), np.float32(-0.9999898), np.float32(-0.9999662), np.float32(0.9999964), np.float32(0.99995226), np.float32(-0.9999342), np.float32(0.99999446), np.float32(-0.9999962), np.float32(0.9999708), np.float32(0.99996644), np.float32(-0.99994874), np.float32(0.9999937), np.float32(0.9999786), np.float32(0.99991244), np.float32(0.9999521), np.float32(-0.99996233), np.float32(-0.9999479), np.float32(-0.9999844), np.float32(-0.9999806), np.float32(0.99999183), np.float32(-0.9999375), np.float32(-0.99999374), np.float32(0.9999901), np.float32(-0.99998635), np.float32(0.9999453), np.float32(-0.9999917), np.float32(-0.99997956), np.float32(-0.99996924), np.float32(-0.99998885), np.float32(-0.9998829), np.float32(-0.9999901), np.float32(0.9998675), np.float32(0.99999255), np.float32(-0.9999971), np.float32(-0.99984705), np.float32(-0.99998266), np.float32(-0.9999359), np.float32(0.99997395), np.float32(0.9999709), np.float32(-0.99998015), np.float32(-0.9999984)]",1,FR2
"[np.float32(-0.9999981), np.float32(-0.99997294), np.float32(-0.9999707), np.float32(-0.9999853), np.float32(-0.99999666), np.float32(-0.99998367), np.float32(0.99997336), np.float32(-0.9999963), np.float32(-0.999969), np.float32(0.99997187), np.float32(0.99999434), np.float32(0.9999974), np.float32(0.99999803), np.float32(-0.99998313), np.float32(0.9999758), np.float32(0.9999945), np.float32(0.99998003), np.float32(-0.9999974), np.float32(0.9999613), np.float32(0.9999746), np.float32(0.9999876), np.float32(0.9999978), np.float32(-0.9999946), np.float32(-0.9999854), np.float32(-0.99998033), np.float32(0.999994), np.float32(0.999975), np.float32(-0.99998796), np.float32(-0.9999974), np.float32(0.9999664), np.float32(-0.99999505), np.float32(-0.99997234), np.float32(-0.9999891), np.float32(-0.999966), np.float32(0.9999978), np.float32(0.99997306), np.float32(-0.99997437), np.float32(0.99999756), np.float32(-0.9999981), np.float32(0.9999737), np.float32(0.9999711), np.float32(-0.99997616), np.float32(0.999988), np.float32(0.9999914), np.float32(0.9999703), np.float32(0.99997663), np.float32(-0.9999689), np.float32(-0.9999867), np.float32(-0.9999907), np.float32(-0.99999183), np.float32(0.9999926), np.float32(-0.99997646), np.float32(-0.99999577), np.float32(0.99998766), np.float32(-0.99999267), np.float32(0.99998176), np.float32(-0.99999255), np.float32(-0.99998105), np.float32(-0.9999884), np.float32(-0.9999887), np.float32(-0.99995786), np.float32(-0.99999267), np.float32(0.99997115), np.float32(0.9999951), np.float32(-0.99999607), np.float32(-0.9999406), np.float32(-0.9999794), np.float32(-0.99996763), np.float32(0.9999831), np.float32(0.9999851), np.float32(-0.9999846), np.float32(-0.99999815)]",1,FR2
